Season,Basin,Sub_basin,Name,ISO_time,Type,Latitude,Longitude,Wind,Pressure,Hem_NS,Hem_EW,Region
2002,SP,EA,UPIA,26MAY2002:12:00:00.00,NR,-9.3,153.9,40,992,S,E,South Pacific/Indian
2002,SP,EA,UPIA,26MAY2002:18:00:00.00,NR,-9.4,154,40,993,S,E,South Pacific/Indian
2002,SP,EA,UPIA,27MAY2002:00:00:00.00,NR,-9.5,154,40,993,S,E,South Pacific/Indian
2002,SP,EA,UPIA,27MAY2002:06:00:00.00,NR,-9.5,154.1,40,993,S,E,South Pacific/Indian
2002,SP,EA,UPIA,27MAY2002:12:00:00.00,NR,-9.6,154.2,40,994,S,E,South Pacific/Indian
2002,SP,EA,UPIA,27MAY2002:18:00:00.00,NR,-9.7,154.3,40,993,S,E,South Pacific/Indian
2002,SP,EA,UPIA,28MAY2002:00:00:00.00,NR,-9.8,154.4,35,994,S,E,South Pacific/Indian
2002,SP,EA,UPIA,28MAY2002:06:00:00.00,NR,-9.9,154.4,35,995,S,E,South Pacific/Indian
2002,SP,EA,UPIA,28MAY2002:12:00:00.00,NR,-10,154.5,30,996,S,E,South Pacific/Indian
2002,SP,EA,UPIA,28MAY2002:18:00:00.00,NR,-10.1,154.5,30,997,S,E,South Pacific/Indian
2002,SP,EA,UPIA,29MAY2002:00:00:00.00,NR,-10.2,154.9,25,1002,S,E,South Pacific/Indian
2002,SP,EA,UPIA,29MAY2002:06:00:00.00,NR,-10.4,155.9,25,1005,S,E,South Pacific/Indian
2002,SP,EA,UPIA,29MAY2002:18:00:00.00,NR,-10.4,155.9,25,1006,S,E,South Pacific/Indian
2002,EP,MM,ALMA,24MAY2002:18:00:00.00,TS,11.2,-101.2,30,1007,N,W,Pacific
2002,EP,MM,ALMA,25MAY2002:00:00:00.00,TS,11.4,-101.4,30,1004,N,W,Pacific
2002,EP,MM,ALMA,25MAY2002:06:00:00.00,TS,11.4,-101.7,30,1004,N,W,Pacific
2002,EP,MM,ALMA,25MAY2002:12:00:00.00,TS,11.4,-102.3,30,1003,N,W,Pacific
2002,EP,MM,ALMA,25MAY2002:18:00:00.00,TS,10.9,-103.2,30,1004,N,W,Pacific
2002,EP,MM,ALMA,26MAY2002:00:00:00.00,TS,10.8,-103.7,30,1004,N,W,Pacific
2002,EP,MM,ALMA,26MAY2002:06:00:00.00,TS,10.7,-104.2,30,1006,N,W,Pacific
2002,EP,MM,ALMA,26MAY2002:12:00:00.00,TS,10.7,-104.9,35,1004,N,W,Pacific
2002,EP,MM,ALMA,26MAY2002:18:00:00.00,TS,10.7,-105.7,35,1004,N,W,Pacific
2002,EP,MM,ALMA,27MAY2002:00:00:00.00,TS,10.7,-106.5,35,1004,N,W,Pacific
2002,EP,MM,ALMA,27MAY2002:06:00:00.00,TS,10.8,-107.7,35,1004,N,W,Pacific
2002,EP,MM,ALMA,27MAY2002:12:00:00.00,TS,10.9,-108.6,40,1002,N,W,Pacific
2002,EP,MM,ALMA,27MAY2002:18:00:00.00,TS,11.2,-109.5,45,1000,N,W,Pacific
2002,EP,MM,ALMA,28MAY2002:00:00:00.00,TS,11.4,-110.4,50,997,N,W,Pacific
2002,EP,MM,ALMA,28MAY2002:06:00:00.00,TS,11.6,-111.2,55,994,N,W,Pacific
2002,EP,MM,ALMA,28MAY2002:12:00:00.00,TS,11.8,-112.5,60,990,N,W,Pacific
2002,EP,MM,ALMA,28MAY2002:18:00:00.00,TS,12.1,-113.5,65,987,N,W,Pacific
2002,EP,MM,ALMA,29MAY2002:00:00:00.00,TS,12.4,-113.9,70,984,N,W,Pacific
2002,EP,MM,ALMA,29MAY2002:06:00:00.00,TS,13,-114.5,75,981,N,W,Pacific
2002,EP,MM,ALMA,29MAY2002:12:00:00.00,TS,13.5,-115,80,979,N,W,Pacific
2002,EP,MM,ALMA,29MAY2002:18:00:00.00,TS,13.9,-115.4,85,974,N,W,Pacific
2002,EP,MM,ALMA,30MAY2002:00:00:00.00,TS,14.6,-115.4,90,970,N,W,Pacific
2002,EP,MM,ALMA,30MAY2002:06:00:00.00,TS,15.3,-115.4,100,960,N,W,Pacific
2002,EP,MM,ALMA,30MAY2002:12:00:00.00,TS,16.1,-115.3,100,962,N,W,Pacific
2002,EP,MM,ALMA,30MAY2002:18:00:00.00,TS,16.9,-115.2,95,965,N,W,Pacific
2002,EP,MM,ALMA,31MAY2002:00:00:00.00,TS,17.6,-115.1,85,974,N,W,Pacific
2002,EP,MM,ALMA,31MAY2002:06:00:00.00,TS,18,-115.4,75,981,N,W,Pacific
2002,EP,MM,ALMA,31MAY2002:12:00:00.00,TS,18,-115.7,60,990,N,W,Pacific
2002,EP,MM,ALMA,31MAY2002:18:00:00.00,TS,17.9,-115.8,50,997,N,W,Pacific
2002,EP,MM,ALMA,01JUN2002:00:00:00.00,TS,17.7,-115.8,35,1001,N,W,Pacific
2002,EP,MM,ALMA,01JUN2002:06:00:00.00,TS,17.8,-115.7,30,1005,N,W,Pacific
2002,EP,MM,ALMA,01JUN2002:12:00:00.00,TS,17.8,-115.7,25,1009,N,W,Pacific
2002,WP,MM,NOGURI,04JUN2002:00:00:00.00,TS,20.2,111.1,,1002,N,E,Pacific
2002,WP,MM,NOGURI,04JUN2002:06:00:00.00,TS,19.8,111.6,,1002,N,E,Pacific
2002,WP,MM,NOGURI,04JUN2002:12:00:00.00,TS,19.5,112,,1002,N,E,Pacific
2002,WP,MM,NOGURI,04JUN2002:18:00:00.00,TS,19,112.5,,1002,N,E,Pacific
2002,WP,MM,NOGURI,05JUN2002:00:00:00.00,TS,19.5,112.8,,1002,N,E,Pacific
2002,WP,MM,NOGURI,05JUN2002:06:00:00.00,TS,20,113.5,,1002,N,E,Pacific
2002,WP,MM,NOGURI,05JUN2002:12:00:00.00,TS,20,113.8,,1002,N,E,Pacific
2002,WP,MM,NOGURI,05JUN2002:18:00:00.00,TS,20,114.5,,1002,N,E,Pacific
2002,WP,MM,NOGURI,06JUN2002:00:00:00.00,TS,19.5,114.8,,1000,N,E,Pacific
2002,WP,MM,NOGURI,06JUN2002:06:00:00.00,TS,19.5,116,,1000,N,E,Pacific
2002,WP,MM,NOGURI,06JUN2002:12:00:00.00,TS,19.5,117,,1000,N,E,Pacific
2002,WP,MM,NOGURI,06JUN2002:18:00:00.00,TS,19.9,117.5,,1000,N,E,Pacific
2002,WP,MM,NOGURI,07JUN2002:00:00:00.00,TS,20.3,118.8,,1000,N,E,Pacific
2002,WP,MM,NOGURI,07JUN2002:06:00:00.00,TS,20.5,119.5,,1000,N,E,Pacific
2002,WP,MM,NOGURI,07JUN2002:12:00:00.00,TS,20.5,120.4,,1000,N,E,Pacific
2002,WP,MM,NOGURI,07JUN2002:18:00:00.00,TS,20.6,121,,1000,N,E,Pacific
2002,WP,MM,NOGURI,08JUN2002:00:00:00.00,TS,20.5,122.2,,1000,N,E,Pacific
2002,WP,MM,NOGURI,08JUN2002:06:00:00.00,TS,21.2,122.9,35,998,N,E,Pacific
2002,WP,MM,NOGURI,08JUN2002:12:00:00.00,TS,21.3,123.7,40,996,N,E,Pacific
2002,WP,MM,NOGURI,08JUN2002:18:00:00.00,TS,21.5,124.3,40,992,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:00:00:00.00,TS,22.6,124.7,45,990,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:03:00:00.00,TS,23,124.7,50,985,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:06:00:00.00,TS,23.3,124.8,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:09:00:00.00,TS,23.6,124.9,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:12:00:00.00,TS,23.9,125,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:15:00:00.00,TS,24.3,125.1,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:17:00:00.00,TS,24.6,125.3,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:18:00:00.00,TS,24.9,125.5,60,975,N,E,Pacific
2002,WP,MM,NOGURI,09JUN2002:21:00:00.00,TS,25.4,125.7,60,975,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:00:00:00.00,TS,25.8,126.1,60,975,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:03:00:00.00,TS,26.5,126.4,60,975,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:06:00:00.00,TS,27,126.8,55,980,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:09:00:00.00,TS,27.7,127.6,55,980,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:12:00:00.00,TS,28.4,128.4,50,985,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:15:00:00.00,TS,29.1,129.2,50,985,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:18:00:00.00,TS,30.5,130,40,990,N,E,Pacific
2002,WP,MM,NOGURI,10JUN2002:21:00:00.00,TS,31.6,131.7,,996,N,E,Pacific
2002,WP,MM,NOGURI,11JUN2002:00:00:00.00,TS,32.8,133.1,,998,N,E,Pacific
2002,WP,MM,NOGURI,11JUN2002:06:00:00.00,TS,34.4,135.8,,999,N,E,Pacific
2002,EP,MM,BORIS,08JUN2002:12:00:00.00,TS,16.1,-102.4,25,1004,N,W,Pacific
2002,EP,MM,BORIS,08JUN2002:18:00:00.00,TS,16.5,-103.1,30,1004,N,W,Pacific
2002,EP,MM,BORIS,09JUN2002:00:00:00.00,TS,16.6,-103.8,40,1002,N,W,Pacific
2002,EP,MM,BORIS,09JUN2002:06:00:00.00,TS,16.8,-104.1,50,997,N,W,Pacific
2002,EP,MM,BORIS,09JUN2002:12:00:00.00,TS,16.9,-104.2,50,997,N,W,Pacific
2002,EP,MM,BORIS,09JUN2002:18:00:00.00,TS,17.1,-104.3,50,1000,N,W,Pacific
2002,EP,MM,BORIS,10JUN2002:00:00:00.00,TS,17.2,-104.2,45,1000,N,W,Pacific
2002,EP,MM,BORIS,10JUN2002:06:00:00.00,TS,17.3,-104.1,40,1002,N,W,Pacific
2002,EP,MM,BORIS,10JUN2002:12:00:00.00,TS,17.3,-103.9,35,1004,N,W,Pacific
2002,EP,MM,BORIS,10JUN2002:18:00:00.00,TS,17.1,-103.7,30,1004,N,W,Pacific
2002,EP,MM,BORIS,11JUN2002:00:00:00.00,TS,17.1,-103.6,30,1004,N,W,Pacific
2002,EP,MM,BORIS,11JUN2002:06:00:00.00,TS,17.1,-103.5,25,1004,N,W,Pacific
2002,EP,MM,BORIS,11JUN2002:12:00:00.00,TS,17.1,-103.3,25,1004,N,W,Pacific
2002,EP,MM,BORIS,11JUN2002:18:00:00.00,DS,17,-103.2,20,1006,N,W,Pacific
2002,EP,MM,BORIS,12JUN2002:00:00:00.00,DS,16.8,-102.7,20,1006,N,W,Pacific
2002,WP,MM,CHATAAN,28JUN2002:00:00:00.00,TS,4.7,154,,1006,N,E,Pacific
2002,WP,MM,CHATAAN,28JUN2002:06:00:00.00,TS,5,153.5,,1004,N,E,Pacific
2002,WP,MM,CHATAAN,28JUN2002:12:00:00.00,TS,5,153.8,,1004,N,E,Pacific
2002,WP,MM,CHATAAN,28JUN2002:18:00:00.00,TS,5,154.7,,1002,N,E,Pacific
2002,WP,MM,CHATAAN,29JUN2002:00:00:00.00,TS,5,155.5,35,998,N,E,Pacific
2002,WP,MM,CHATAAN,29JUN2002:06:00:00.00,TS,5.2,155.6,40,992,N,E,Pacific
2002,WP,MM,CHATAAN,29JUN2002:12:00:00.00,TS,5.3,155.7,45,992,N,E,Pacific
2002,WP,MM,CHATAAN,29JUN2002:18:00:00.00,TS,5.4,155.8,45,990,N,E,Pacific
2002,WP,MM,CHATAAN,30JUN2002:00:00:00.00,TS,5.5,155.9,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,30JUN2002:06:00:00.00,TS,5.6,155.9,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,30JUN2002:12:00:00.00,TS,5.8,155.4,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,30JUN2002:18:00:00.00,TS,6.7,155,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,01JUL2002:00:00:00.00,TS,6.8,154.8,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,01JUL2002:06:00:00.00,TS,6.9,154.5,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,01JUL2002:12:00:00.00,TS,7,154.2,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,01JUL2002:18:00:00.00,TS,7.1,153.9,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,02JUL2002:00:00:00.00,TS,7.2,153.4,45,990,N,E,Pacific
2002,WP,MM,CHATAAN,02JUL2002:06:00:00.00,TS,7,152.9,40,992,N,E,Pacific
2002,WP,MM,CHATAAN,02JUL2002:12:00:00.00,TS,6.8,151.7,40,994,N,E,Pacific
2002,WP,MM,CHATAAN,02JUL2002:18:00:00.00,TS,7,151.2,40,994,N,E,Pacific
2002,WP,MM,CHATAAN,03JUL2002:00:00:00.00,TS,7.8,150.9,40,992,N,E,Pacific
2002,WP,MM,CHATAAN,03JUL2002:06:00:00.00,TS,8.4,150.3,45,990,N,E,Pacific
2002,WP,MM,CHATAAN,03JUL2002:12:00:00.00,TS,9.3,149.6,45,990,N,E,Pacific
2002,WP,MM,CHATAAN,03JUL2002:18:00:00.00,TS,9.9,149,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,04JUL2002:00:00:00.00,TS,10.6,148.7,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,04JUL2002:06:00:00.00,TS,11.9,147.9,50,985,N,E,Pacific
2002,WP,MM,CHATAAN,04JUL2002:12:00:00.00,TS,12.6,146.6,60,975,N,E,Pacific
2002,WP,MM,CHATAAN,04JUL2002:18:00:00.00,TS,13,145.6,70,965,N,E,Pacific
2002,WP,MM,CHATAAN,05JUL2002:00:00:00.00,TS,13.8,144.7,75,960,N,E,Pacific
2002,WP,MM,CHATAAN,05JUL2002:06:00:00.00,TS,14.2,143.8,75,955,N,E,Pacific
2002,WP,MM,CHATAAN,05JUL2002:12:00:00.00,TS,14.7,142.6,75,955,N,E,Pacific
2002,WP,MM,CHATAAN,05JUL2002:18:00:00.00,TS,15.3,141.8,85,945,N,E,Pacific
2002,WP,MM,CHATAAN,06JUL2002:00:00:00.00,TS,15.9,141,85,945,N,E,Pacific
2002,WP,MM,CHATAAN,06JUL2002:06:00:00.00,TS,16.7,140.1,85,945,N,E,Pacific
2002,WP,MM,CHATAAN,06JUL2002:12:00:00.00,TS,17.2,139.4,85,945,N,E,Pacific
2002,WP,MM,CHATAAN,06JUL2002:18:00:00.00,TS,17.8,138.3,85,945,N,E,Pacific
2002,WP,MM,CHATAAN,07JUL2002:00:00:00.00,TS,18.8,137.3,85,940,N,E,Pacific
2002,WP,MM,CHATAAN,07JUL2002:06:00:00.00,TS,19.5,136,85,940,N,E,Pacific
2002,WP,MM,CHATAAN,07JUL2002:12:00:00.00,TS,20.1,134.9,90,935,N,E,Pacific
2002,WP,MM,CHATAAN,07JUL2002:18:00:00.00,TS,20.8,134.1,90,935,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:00:00:00.00,TS,21.6,133.7,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:03:00:00.00,TS,22.2,133.4,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:06:00:00.00,TS,22.8,133.2,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:09:00:00.00,TS,23.4,133.1,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:12:00:00.00,TS,24,132.9,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:15:00:00.00,TS,24.7,132.6,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:18:00:00.00,TS,25.3,132.4,95,930,N,E,Pacific
2002,WP,MM,CHATAAN,08JUL2002:21:00:00.00,TS,26,132.5,90,935,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:00:00:00.00,TS,26.5,132.4,85,940,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:03:00:00.00,TS,27.1,132.4,85,940,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:06:00:00.00,TS,27.7,132.4,75,950,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:09:00:00.00,TS,28.1,132.6,75,950,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:12:00:00.00,TS,28.3,132.9,70,955,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:15:00:00.00,TS,28.5,133.3,70,955,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:18:00:00.00,TS,29.2,133.8,65,960,N,E,Pacific
2002,WP,MM,CHATAAN,09JUL2002:21:00:00.00,TS,30.2,134.4,60,965,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:00:00:00.00,TS,30.6,134.9,60,965,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:03:00:00.00,TS,31.3,135,60,965,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:06:00:00.00,TS,32,136.4,60,965,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:09:00:00.00,TS,33.3,137.5,60,965,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:12:00:00.00,TS,34.2,138.8,55,970,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:15:00:00.00,TS,34.9,139.7,55,970,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:18:00:00.00,TS,36.1,141.1,55,970,N,E,Pacific
2002,WP,MM,CHATAAN,10JUL2002:21:00:00.00,TS,38.2,141.8,55,975,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:00:00:00.00,TS,39,142.3,55,975,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:03:00:00.00,TS,39.7,142.6,50,980,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:06:00:00.00,TS,41.4,143.4,45,980,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:09:00:00.00,TS,42.4,144.1,45,980,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:12:00:00.00,TS,43,144.5,45,980,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:15:00:00.00,ET,44.2,144.1,,984,N,E,Pacific
2002,WP,MM,CHATAAN,11JUL2002:18:00:00.00,ET,44.8,143.6,,986,N,E,Pacific
2002,WP,MM,CHATAAN,12JUL2002:00:00:00.00,ET,45.9,143.6,,990,N,E,Pacific
2002,WP,MM,CHATAAN,12JUL2002:06:00:00.00,ET,46.6,143.6,,992,N,E,Pacific
2002,WP,MM,CHATAAN,12JUL2002:12:00:00.00,ET,47.5,143.5,,996,N,E,Pacific
2002,WP,MM,CHATAAN,12JUL2002:18:00:00.00,ET,47.8,143.4,,996,N,E,Pacific
2002,WP,MM,CHATAAN,13JUL2002:00:00:00.00,ET,48,143.3,,998,N,E,Pacific
2002,WP,MM,RAMMASUN,28JUN2002:00:00:00.00,TS,9.8,138,,1004,N,E,Pacific
2002,WP,MM,RAMMASUN,28JUN2002:06:00:00.00,TS,10.1,137.7,,1000,N,E,Pacific
2002,WP,MM,RAMMASUN,28JUN2002:12:00:00.00,TS,10.6,137,,1000,N,E,Pacific
2002,WP,MM,RAMMASUN,28JUN2002:18:00:00.00,TS,10.8,136.6,,1000,N,E,Pacific
2002,WP,MM,RAMMASUN,29JUN2002:00:00:00.00,TS,11.4,136.3,35,998,N,E,Pacific
2002,WP,MM,RAMMASUN,29JUN2002:06:00:00.00,TS,11.7,135.6,40,996,N,E,Pacific
2002,WP,MM,RAMMASUN,29JUN2002:12:00:00.00,TS,12,135,45,992,N,E,Pacific
2002,WP,MM,RAMMASUN,29JUN2002:18:00:00.00,TS,12.4,134.5,50,985,N,E,Pacific
2002,WP,MM,RAMMASUN,30JUN2002:00:00:00.00,TS,12.8,133.7,50,985,N,E,Pacific
2002,WP,MM,RAMMASUN,30JUN2002:06:00:00.00,TS,13.3,133.6,50,985,N,E,Pacific
2002,WP,MM,RAMMASUN,30JUN2002:12:00:00.00,TS,13.4,133.6,50,980,N,E,Pacific
2002,WP,MM,RAMMASUN,30JUN2002:18:00:00.00,TS,13.9,133.6,55,980,N,E,Pacific
2002,WP,MM,RAMMASUN,01JUL2002:00:00:00.00,TS,15.1,133.5,55,980,N,E,Pacific
2002,WP,MM,RAMMASUN,01JUL2002:06:00:00.00,TS,16.1,132.8,60,975,N,E,Pacific
2002,WP,MM,RAMMASUN,01JUL2002:12:00:00.00,TS,17.3,132.3,65,970,N,E,Pacific
2002,WP,MM,RAMMASUN,01JUL2002:18:00:00.00,TS,18.6,131,65,970,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:00:00:00.00,TS,19.4,129.8,65,970,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:06:00:00.00,TS,20.3,128.8,70,965,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:12:00:00.00,TS,21.2,128,80,955,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:15:00:00.00,TS,21.8,127.7,85,950,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:18:00:00.00,TS,22.3,127.4,85,950,N,E,Pacific
2002,WP,MM,RAMMASUN,02JUL2002:21:00:00.00,TS,23,126.7,85,950,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:00:00:00.00,TS,23.2,126.3,85,950,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:03:00:00.00,TS,23.5,125.9,85,950,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:06:00:00.00,TS,23.8,125.6,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:09:00:00.00,TS,24.2,125.6,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:12:00:00.00,TS,24.7,125.3,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:15:00:00.00,TS,25.1,125.1,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:18:00:00.00,TS,25.6,124.9,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,03JUL2002:21:00:00.00,TS,26.2,124.8,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:00:00:00.00,TS,26.7,124.6,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:03:00:00.00,TS,27.2,124.1,85,945,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:06:00:00.00,TS,27.8,124.2,80,950,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:09:00:00.00,TS,28.6,124.2,80,950,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:12:00:00.00,TS,29.2,124.2,75,955,N,E,Pacific
2002,WP,MM,RAMMASUN,04JUL2002:18:00:00.00,TS,30.7,124,70,960,N,E,Pacific
2002,WP,MM,RAMMASUN,05JUL2002:00:00:00.00,TS,32.2,123.7,65,965,N,E,Pacific
2002,WP,MM,RAMMASUN,05JUL2002:06:00:00.00,TS,32.9,123.7,60,975,N,E,Pacific
2002,WP,MM,RAMMASUN,05JUL2002:12:00:00.00,TS,33.7,124.5,55,980,N,E,Pacific
2002,WP,MM,RAMMASUN,05JUL2002:18:00:00.00,TS,34.9,125.5,45,980,N,E,Pacific
2002,WP,MM,RAMMASUN,06JUL2002:00:00:00.00,TS,36.5,127,40,985,N,E,Pacific
2002,WP,MM,RAMMASUN,06JUL2002:06:00:00.00,TS,37.5,129,40,986,N,E,Pacific
2002,WP,MM,RAMMASUN,06JUL2002:12:00:00.00,ET,38.5,129.8,,988,N,E,Pacific
2002,WP,MM,RAMMASUN,06JUL2002:18:00:00.00,ET,39.3,129.8,,990,N,E,Pacific
2002,WP,MM,RAMMASUN,07JUL2002:00:00:00.00,ET,39.6,129.8,,992,N,E,Pacific
2002,WP,MM,RAMMASUN,07JUL2002:06:00:00.00,ET,39.8,130.2,,996,N,E,Pacific
2002,WP,MM,RAMMASUN,07JUL2002:12:00:00.00,ET,40.3,131.7,,1000,N,E,Pacific
2002,WP,MM,RAMMASUN,07JUL2002:18:00:00.00,ET,40.4,132.7,,1002,N,E,Pacific
2002,EP,MM,,27JUN2002:12:00:00.00,TS,11.8,-121.9,30,1007,N,W,Pacific
2002,EP,MM,,27JUN2002:18:00:00.00,TS,12.1,-123.2,30,1007,N,W,Pacific
2002,EP,MM,,28JUN2002:00:00:00.00,TS,12.3,-124.4,30,1007,N,W,Pacific
2002,EP,MM,,28JUN2002:06:00:00.00,TS,12.3,-125.7,30,1006,N,W,Pacific
2002,EP,MM,,28JUN2002:12:00:00.00,TS,12.2,-127,30,1007,N,W,Pacific
2002,EP,MM,,28JUN2002:18:00:00.00,TS,12.3,-128.8,30,1007,N,W,Pacific
2002,EP,MM,,29JUN2002:00:00:00.00,TS,12.5,-131.4,25,1008,N,W,Pacific
2002,EP,MM,,29JUN2002:06:00:00.00,TS,12.8,-133.1,25,1009,N,W,Pacific
2002,WP,MM,HALONG,06JUL2002:06:00:00.00,TS,9.5,160,,1006,N,E,Pacific
2002,WP,MM,HALONG,06JUL2002:12:00:00.00,TS,9.5,159.4,,1006,N,E,Pacific
2002,WP,MM,HALONG,06JUL2002:18:00:00.00,TS,9,158.7,,1004,N,E,Pacific
2002,WP,MM,HALONG,07JUL2002:00:00:00.00,TS,8.5,158,,1004,N,E,Pacific
2002,WP,MM,HALONG,07JUL2002:06:00:00.00,TS,8.7,157.2,,1004,N,E,Pacific
2002,WP,MM,HALONG,07JUL2002:12:00:00.00,TS,8.8,156.6,,1004,N,E,Pacific
2002,WP,MM,HALONG,07JUL2002:18:00:00.00,TS,9.1,155.6,35,1000,N,E,Pacific
2002,WP,MM,HALONG,08JUL2002:00:00:00.00,TS,9.4,154.6,40,998,N,E,Pacific
2002,WP,MM,HALONG,08JUL2002:06:00:00.00,TS,9.8,153,40,994,N,E,Pacific
2002,WP,MM,HALONG,08JUL2002:12:00:00.00,TS,10.1,151.7,45,992,N,E,Pacific
2002,WP,MM,HALONG,08JUL2002:18:00:00.00,TS,10.4,150.4,45,990,N,E,Pacific
2002,WP,MM,HALONG,09JUL2002:00:00:00.00,TS,10.8,149.3,50,985,N,E,Pacific
2002,WP,MM,HALONG,09JUL2002:06:00:00.00,TS,10.8,148.2,50,985,N,E,Pacific
2002,WP,MM,HALONG,09JUL2002:12:00:00.00,TS,10.8,147.4,55,980,N,E,Pacific
2002,WP,MM,HALONG,09JUL2002:18:00:00.00,TS,11.3,146.5,55,980,N,E,Pacific
2002,WP,MM,HALONG,10JUL2002:00:00:00.00,TS,11.9,145.1,60,975,N,E,Pacific
2002,WP,MM,HALONG,10JUL2002:06:00:00.00,TS,12.3,144.2,60,975,N,E,Pacific
2002,WP,MM,HALONG,10JUL2002:12:00:00.00,TS,12.3,143.2,60,975,N,E,Pacific
2002,WP,MM,HALONG,10JUL2002:18:00:00.00,TS,12.5,142.4,65,970,N,E,Pacific
2002,WP,MM,HALONG,11JUL2002:00:00:00.00,TS,12.7,141.6,70,965,N,E,Pacific
2002,WP,MM,HALONG,11JUL2002:06:00:00.00,TS,13.2,140.5,75,960,N,E,Pacific
2002,WP,MM,HALONG,11JUL2002:12:00:00.00,TS,13.7,139.4,75,960,N,E,Pacific
2002,WP,MM,HALONG,11JUL2002:18:00:00.00,TS,14.1,138.4,75,960,N,E,Pacific
2002,WP,MM,HALONG,12JUL2002:00:00:00.00,TS,14.9,137.5,75,960,N,E,Pacific
2002,WP,MM,HALONG,12JUL2002:06:00:00.00,TS,15.7,136.5,80,955,N,E,Pacific
